SE_ID,MLSV_YMD,FOOD_NM,FDINGR_NM
8912,20220531,산채비빔밥/두부고추장(탄5),후추
8913,20220531,산채비빔밥/두부고추장(탄5),청주
8914,20220531,미소된장국(탄5),"마늘/껍질제거(깐것), 꼭지제거"
8915,20220531,미소된장국(탄5),팽이버섯
8916,20220531,미소된장국(탄5),파(실파)/껍질제거(깐것)
8917,20220531,미소된장국(탄5),새우(꽃새우)/말린것(건조)
8918,20220531,미소된장국(탄5),"멸치(큰멸치, 대멸)"
8919,20220531,미소된장국(탄5),다시마(뿌리다시마)/말린것(건조)
8920,20220531,미소된장국(탄5),미역/말린것(건조)
8921,20220531,미소된장국(탄5),두부/찌개용
8922,20220531,미소된장국(탄5),된장(일본된장)
8923,20220531,삼색계란찜,당근/껍질제거(깐것)
8924,20220531,삼색계란찜,시금치
8925,20220531,삼색계란찜,달걀(전란)
8926,20220531,삼색계란찜,"설탕(원당, 마스코바도)"
8927,20220531,삼색계란찜,젓(새우젓(육젓))
8928,20220531,삼색계란찜,참기름
8929,20220531,삼색계란찜,우유/대(大)
8930,20220531,삼색계란찜,소금(꽃소금)
8931,20220531,삼색계란찜,청주
8932,20220531,백김치,김치(백김치)
8933,20220531,수박(탄5),수박
8934,20220602,기장밥,멥쌀(백미)
8935,20220602,전복미역국(초),"마늘/껍질제거(깐것), 꼭지제거"
8936,20220602,전복미역국(초),"멸치(큰멸치, 대멸)"
8937,20220602,전복미역국(초),전복/생것
8938,20220602,전복미역국(초),다시마/말린것(건조)
8939,20220602,전복미역국(초),미역/말린것(건조)
8940,20220602,전복미역국(초),참기름
8941,20220602,전복미역국(초),간장(어간장)/친환경
8942,20220602,전복미역국(초),간장(재래간장)
8943,20220602,전복미역국(초),소금(고운소금)
8944,20220602,숙주크래미무침(오),"마늘/껍질제거(깐것), 꼭지제거"
8945,20220602,숙주크래미무침(오),숙주나물
8946,20220602,숙주크래미무침(오),미나리
8947,20220602,숙주크래미무침(오),파(실파)/껍질제거(깐것)
8948,20220602,숙주크래미무침(오),"깨(참깨)/볶은것, 껍질제거(깐것)"
8949,20220602,숙주크래미무침(오),게맛살(영양강화)
8950,20220602,숙주크래미무침(오),참기름/국산
8951,20220602,숙주크래미무침(오),간장(재래간장)
8952,20220602,숙주크래미무침(오),소금(꽃소금)
8953,20220602,수제함박스테이크/소스,당근/껍질제거(깐것)
8954,20220602,수제함박스테이크/소스,"마늘/껍질제거(깐것), 꼭지제거"
8955,20220602,수제함박스테이크/소스,"생강/국산, 껍질제거(깐것)"
8956,20220602,수제함박스테이크/소스,양파/껍질제거(깐것)
8957,20220602,수제함박스테이크/소스,양송이버섯
8958,20220602,수제함박스테이크/소스,달걀(전란)
8959,20220602,수제함박스테이크/소스,"돼지고기(앞다리, 전지)/다진것"
8960,20220602,수제함박스테이크/소스,한우(설도)/국산
8961,20220602,수제함박스테이크/소스,물엿
8962,20220602,수제함박스테이크/소스,설탕(백설탕)
8963,20220602,수제함박스테이크/소스,두부/부침용
8964,20220602,수제함박스테이크/소스,빵가루(건식빵가루)
8965,20220602,수제함박스테이크/소스,하이스가루
8966,20220602,수제함박스테이크/소스,참기름/국산
8967,20220602,수제함박스테이크/소스,콩기름(대두유)
8968,20220602,수제함박스테이크/소스,버터
8969,20220602,수제함박스테이크/소스,우유/대(大)
8970,20220602,수제함박스테이크/소스,간장(양조간장)
8971,20220602,수제함박스테이크/소스,우스터소스
8972,20220602,수제함박스테이크/소스,토마토케첩
8973,20220602,수제함박스테이크/소스,토마토페이스트
8974,20220602,수제함박스테이크/소스,적포도주
8975,20220602,수제함박스테이크/소스,청주
8976,20220602,오이김치(초),김치(오이김치)
8977,20220602,생일축하쿠키,쿠키
8978,20220603,찰옥수수밥,멥쌀(백미)
8979,20220603,찰옥수수밥,옥수수(찰옥수수)
8980,20220603,찰옥수수밥,찹쌀(백미)/친환경
8981,20220603,근대된장국(오),마늘/껍질제거(깐것)
8982,20220603,근대된장국(오),무(조선무)/국산
8983,20220603,근대된장국(오),근대
8984,20220603,근대된장국(오),고추(붉은고추(홍고추))
8985,20220603,근대된장국(오),고추(풋고추(청고추))
8986,20220603,근대된장국(오),파(대파)
8987,20220603,근대된장국(오),"멸치(큰멸치, 대멸)"
8988,20220603,근대된장국(오),다시마/말린것(건조)
8989,20220603,근대된장국(오),고추장
8990,20220603,근대된장국(오),된장
8991,20220603,근대된장국(오),소금(꽃소금)
8992,20220603,오이갑장과,"마늘/껍질제거(깐것), 꼭지제거"
8993,20220603,오이갑장과,표고버섯
8994,20220603,오이갑장과,고추(붉은고추(홍고추))
8995,20220603,오이갑장과,오이(백오이)
8996,20220603,오이갑장과,파(실파)/껍질제거(깐것)
8997,20220603,오이갑장과,"깨(참깨)/볶은것, 껍질제거(깐것)"
8998,20220603,오이갑장과,한우(우둔)/굵은채
8999,20220603,오이갑장과,설탕(백설탕)
9000,20220603,오이갑장과,참기름/국산
9001,20220603,오이갑장과,콩기름(대두유)
9002,20220603,오이갑장과,간장(양조간장)
9003,20220603,오이갑장과,소금(꽃소금)
9004,20220603,오이갑장과,후추
9005,20220603,닭안심크런치치킨텐더,유채씨유(카놀라유)
9006,20220603,닭안심크런치치킨텐더,치킨텐더
9007,20220603,파인소스,깨(검정깨(흑임자))/볶은것
9008,20220603,파인소스,설탕(백설탕)
9009,20220603,파인소스,마요네즈
9010,20220603,파인소스,소금(꽃소금)
9011,20220603,파인소스,식초(사과식초)
9012,20220603,파인소스,허니머스터드소스
9013,20220603,파인소스,파인애플통조림
9014,20220603,수리취절편,떡(수리취떡)
9015,20220603,열무김치(초),김치(열무김치)
9016,20220607,병아리콩밥(초),멥쌀(백미)
9017,20220607,병아리콩밥(초),찹쌀(백미)
9018,20220607,병아리콩밥(초),병아리콩(차나달)
9019,20220607,아욱국(탄6),"마늘/껍질제거(깐것), 꼭지제거"
9020,20220607,아욱국(탄6),양파/껍질제거(깐것)
9021,20220607,아욱국(탄6),아욱
9022,20220607,아욱국(탄6),파(대파)/껍질제거(깐것)
9023,20220607,아욱국(탄6),"새우(꽃새우)/말린것(건조), 머리제거(두절)"
9024,20220607,아욱국(탄6),"멸치(큰멸치, 대멸)"
9025,20220607,아욱국(탄6),다시마(뿌리다시마)/말린것(건조)
9026,20220607,아욱국(탄6),고추장
9027,20220607,아욱국(탄6),된장
9028,20220607,매운돼지갈비찜(오),사과
9029,20220607,매운돼지갈비찜(오),키위/일반
9030,20220607,매운돼지갈비찜(오),당근
9031,20220607,매운돼지갈비찜(오),마늘/껍질제거(깐것)
9032,20220607,매운돼지갈비찜(오),"생강/국산, 껍질제거(깐것)"
9033,20220607,매운돼지갈비찜(오),양파
9034,20220607,매운돼지갈비찜(오),표고버섯
9035,20220607,매운돼지갈비찜(오),감자
9036,20220607,매운돼지갈비찜(오),건고추
9037,20220607,매운돼지갈비찜(오),고추(청양고추)
9038,20220607,매운돼지갈비찜(오),파(대파)
9039,20220607,매운돼지갈비찜(오),깨(참깨)/볶은것
9040,20220607,매운돼지갈비찜(오),돼지고기(갈비)
9041,20220607,매운돼지갈비찜(오),돼지고기(사태)/조림용
9042,20220607,매운돼지갈비찜(오),물엿(황물엿)
9043,20220607,매운돼지갈비찜(오),설탕(흑설탕)
9044,20220607,매운돼지갈비찜(오),참기름
9045,20220607,매운돼지갈비찜(오),매실농축액
9046,20220607,매운돼지갈비찜(오),간장/장아찌용
9047,20220607,매운돼지갈비찜(오),고추장
9048,20220607,매운돼지갈비찜(오),고춧가루
9049,20220607,매운돼지갈비찜(오),후추
9050,20220607,매운돼지갈비찜(오),청주
9051,20220607,자장떡볶이(오),당근
9052,20220607,자장떡볶이(오),마늘/껍질제거(깐것)
9053,20220607,자장떡볶이(오),무(동치미무(둥근무))
9054,20220607,자장떡볶이(오),양파
9055,20220607,자장떡볶이(오),양배추
9056,20220607,자장떡볶이(오),"멸치(큰멸치, 대멸)"
9057,20220607,자장떡볶이(오),다시마/말린것(건조)
9058,20220607,자장떡볶이(오),메추리알/껍질제거(깐것)
9059,20220607,자장떡볶이(오),물엿(황물엿)
9060,20220607,자장떡볶이(오),"설탕(원당, 마스코바도)"
9061,20220607,자장떡볶이(오),떡볶이떡/국산
9062,20220607,자장떡볶이(오),떡볶이떡(모양떡볶이떡)
9063,20220607,자장떡볶이(오),분말(자장분말)
9064,20220607,자장떡볶이(오),어묵
9065,20220607,자장떡볶이(오),참기름
9066,20220607,자장떡볶이(오),콩기름(대두유)
9067,20220607,자장떡볶이(오),간장/장아찌용
9068,20220607,자장떡볶이(오),고추장
9069,20220607,자장떡볶이(오),춘장(쌀춘장(자장))
9070,20220607,자장떡볶이(오),고춧가루
9071,20220607,배추김치(40),김치(배추김치)
9072,20220607,수박(탄5),수박
9073,20220608,스팸김치볶음밥(오),기능성멥쌀(칼슘철분강화)
9074,20220608,스팸김치볶음밥(오),보리쌀(녹차압맥)
9075,20220608,스팸김치볶음밥(오),당근
9076,20220608,스팸김치볶음밥(오),양파
9077,20220608,스팸김치볶음밥(오),호박(애호박)
9078,20220608,스팸김치볶음밥(오),깨(참깨)/볶은것
9079,20220608,스팸김치볶음밥(오),"설탕(원당, 마스코바도)"
9080,20220608,스팸김치볶음밥(오),참기름
9081,20220608,스팸김치볶음밥(오),콩기름(대두유)
9082,20220608,스팸김치볶음밥(오),버터
9083,20220608,스팸김치볶음밥(오),김치(맛김치)/숙성시킨것
9084,20220608,스팸김치볶음밥(오),소금(꽃소금)
9085,20220608,스팸김치볶음밥(오),돼지고기햄통조림
9086,20220608,두부계란국,마늘/껍질제거(깐것)
9087,20220608,두부계란국,파(실파)
9088,20220608,두부계란국,"멸치(큰멸치, 대멸)"
9089,20220608,두부계란국,다시마/말린것(건조)
9090,20220608,두부계란국,달걀
9091,20220608,두부계란국,두부
9092,20220608,두부계란국,간장(재래간장)
9093,20220608,두부계란국,소금(굵은소금)
9094,20220608,두부계란국,후추
9095,20220608,두부계란국,청주
9096,20220608,요꼬노미야끼(오),숙주나물/국산
9097,20220608,요꼬노미야끼(오),양배추
9098,20220608,요꼬노미야끼(오),새우살(백새우)/국산
9099,20220608,요꼬노미야끼(오),"혼다랑어/고명용, 조미한것"
9100,20220608,요꼬노미야끼(오),"오징어/껍질제거(깐것), 다진것"
9101,20220608,요꼬노미야끼(오),달걀
9102,20220608,요꼬노미야끼(오),"설탕(원당, 마스코바도)"
9103,20220608,요꼬노미야끼(오),밀가루(중력분)/국산
9104,20220608,요꼬노미야끼(오),콩기름(대두유)
9105,20220608,요꼬노미야끼(오),돈가스소스
9106,20220608,요꼬노미야끼(오),마요네즈
9107,20220608,요꼬노미야끼(오),소금(꽃소금)
9108,20220608,요꼬노미야끼(오),타코야끼소스
9109,20220608,요꼬노미야끼(오),베이컨/국산
9110,20220608,백김치,김치(백김치)
9111,20220609,찰보리밥(탄6),멥쌀(백미)
9112,20220609,찰보리밥(탄6),보리(찰보리)/친환경
9113,20220609,홍게살연두부국(탄6),마늘/껍질제거(깐것)
9114,20220609,홍게살연두부국(탄6),팽이버섯/친환경
9115,20220609,홍게살연두부국(탄6),표고버섯/친환경
9116,20220609,홍게살연두부국(탄6),청경채
9117,20220609,홍게살연두부국(탄6),고추(청양고추)
9118,20220609,홍게살연두부국(탄6),파(대파)/껍질제거(깐것)
9119,20220609,홍게살연두부국(탄6),게(붉은대게)/국산
9120,20220609,홍게살연두부국(탄6),새우(꽃새우)/말린것(건조)
9121,20220609,홍게살연두부국(탄6),"멸치(큰멸치, 대멸)"
9122,20220609,홍게살연두부국(탄6),다시마/말린것(건조)
9123,20220609,홍게살연두부국(탄6),연두부
9124,20220609,홍게살연두부국(탄6),간장(재래간장)
9125,20220609,홍게살연두부국(탄6),소금(굵은소금)
9126,20220609,홍게살연두부국(탄6),후추(검은색)
9127,20220609,토마토소스파스타샐러드(탄6),토마토(완숙토마토)
9128,20220609,토마토소스파스타샐러드(탄6),마늘/껍질제거(깐것)
9129,20220609,토마토소스파스타샐러드(탄6),양파
9130,20220609,토마토소스파스타샐러드(탄6),셀러리
9131,20220609,토마토소스파스타샐러드(탄6),파프리카(주황파프리카)
9132,20220609,토마토소스파스타샐러드(탄6),올리고당
9133,20220609,토마토소스파스타샐러드(탄6),파스타(삼색푸실리)
9134,20220609,토마토소스파스타샐러드(탄6),올리브유
9135,20220609,토마토소스파스타샐러드(탄6),토마토케첩/파우치포장
9136,20220609,토마토소스파스타샐러드(탄6),토마토페이스트/친환경
9137,20220609,토마토소스파스타샐러드(탄6),적포도주
9138,20220609,임연수순살카레구이(탄6),마늘/껍질제거(깐것)
9139,20220609,임연수순살카레구이(탄6),"생강/국산, 껍질제거(깐것)"
9140,20220609,임연수순살카레구이(탄6),임연수/구이용
9141,20220609,임연수순살카레구이(탄6),밀가루(박력분)
9142,20220609,임연수순살카레구이(탄6),분말(카레분말(사과벌꿀함유))
9143,20220609,임연수순살카레구이(탄6),튀김가루
9144,20220609,임연수순살카레구이(탄6),콩기름(대두유)
9145,20220609,임연수순살카레구이(탄6),소금(꽃소금)
9146,20220609,임연수순살카레구이(탄6),청주
9147,20220609,열무김치(초),김치(열무김치)
9148,20220610,강황쌀밥,"기능성멥쌀(강황, 울금)"
9149,20220610,강황쌀밥,멥쌀(백미)
9150,20220610,강황쌀밥,찹쌀(백미)
9151,20220610,콩가루배추국,"마늘/껍질제거(깐것), 꼭지제거"
9152,20220610,콩가루배추국,양파/껍질제거(깐것)
9153,20220610,콩가루배추국,배추
9154,20220610,콩가루배추국,고추(붉은고추(홍고추))
9155,20220610,콩가루배추국,고추(풋고추(청고추))
9156,20220610,콩가루배추국,파(대파)/껍질제거(깐것)
9157,20220610,콩가루배추국,새우(꽃새우)/말린것(건조)
9158,20220610,콩가루배추국,"멸치(큰멸치, 대멸)"
9159,20220610,콩가루배추국,다시마/말린것(건조)
9160,20220610,콩가루배추국,다시마(뿌리다시마)/말린것(건조)
9161,20220610,콩가루배추국,콩가루(날콩가루)
9162,20220610,콩가루배추국,된장
9163,20220610,콩가루배추국,고춧가루/국산
9164,20220610,당귀수육(오),마늘/껍질제거(깐것)
9165,20220610,당귀수육(오),"생강/국산, 껍질제거(깐것)"
9166,20220610,당귀수육(오),양파
9167,20220610,당귀수육(오),당귀뿌리
9168,20220610,당귀수육(오),파(대파)
9169,20220610,당귀수육(오),돼지고기(목살)
9170,20220610,당귀수육(오),"돼지고기(앞다리, 전지)/국산"
9171,20220610,당귀수육(오),커피
9172,20220610,당귀수육(오),된장
9173,20220610,당귀수육(오),후추(검은통후추)
9174,20220610,당귀수육(오),청주
9175,20220610,두부쌈장,"마늘/껍질제거(깐것), 꼭지제거"
9176,20220610,두부쌈장,양파/껍질제거(깐것)
9177,20220610,두부쌈장,"깨(참깨)/볶은것, 껍질제거(깐것)"
9178,20220610,두부쌈장,물엿
9179,20220610,두부쌈장,설탕(백설탕)
9180,20220610,두부쌈장,두부/찌개용
9181,20220610,두부쌈장,참기름/국산
9182,20220610,두부쌈장,고추장
9183,20220610,두부쌈장,된장
9184,20220610,두부쌈장,청주
9185,20220610,참나물겉절이(초),"마늘/껍질제거(깐것), 꼭지제거"
9186,20220610,참나물겉절이(초),참나물
9187,20220610,참나물겉절이(초),청경채
9188,20220610,참나물겉절이(초),상추(청상추)/일반
9189,20220610,참나물겉절이(초),깨(참깨)
9190,20220610,참나물겉절이(초),깨소금
9191,20220610,참나물겉절이(초),설탕(백설탕)
9192,20220610,참나물겉절이(초),참기름
9193,20220610,참나물겉절이(초),간장(양조간장)
9194,20220610,참나물겉절이(초),간장(재래간장)
9195,20220610,참나물겉절이(초),고춧가루
9196,20220610,참나물겉절이(초),식초(사과식초)
9197,20220610,채소스틱(오이&파프리카),파프리카(적색파프리카)
9198,20220610,채소스틱(오이&파프리카),파프리카(주황파프리카)
9199,20220610,채소스틱(오이&파프리카),오이(백오이)
9200,20220610,우리밀아이스슈,아이스슈/딸기맛
9201,20220613,발아현미밥,멥쌀(발아현미)
9202,20220613,발아현미밥,멥쌀(백미)
9203,20220613,발아현미밥,찹쌀(백미)/친환경
9204,20220613,종합어묵국(우리쌀),마늘/껍질제거(깐것)
9205,20220613,종합어묵국(우리쌀),무(조선무)/국산
9206,20220613,종합어묵국(우리쌀),쑥갓
9207,20220613,종합어묵국(우리쌀),파(대파)
9208,20220613,종합어묵국(우리쌀),"멸치(큰멸치, 대멸)"
9209,20220613,종합어묵국(우리쌀),혼다랑어
9210,20220613,종합어묵국(우리쌀),다시마/말린것(건조)
9211,20220613,종합어묵국(우리쌀),"어묵(매화, 앵두무늬어묵)"
9212,20220613,종합어묵국(우리쌀),포(가다랑어포)/육수용
9213,20220613,종합어묵국(우리쌀),간장(재래간장)
9214,20220613,종합어묵국(우리쌀),소금(굵은소금)
9215,20220613,종합어묵국(우리쌀),후추
9216,20220613,종합어묵국(우리쌀),청주
9217,20220613,종합어묵국(우리쌀),튀김(어묵튀김)
9218,20220613,미역줄기게살볶음(초),"마늘/껍질제거(깐것), 꼭지제거"
9219,20220613,미역줄기게살볶음(초),고추(붉은고추(홍고추))
9220,20220613,미역줄기게살볶음(초),"고추(풋고추(청고추, 재래종))"
9221,20220613,미역줄기게살볶음(초),깨(참깨)
9222,20220613,미역줄기게살볶음(초),미역줄기
9223,20220613,미역줄기게살볶음(초),설탕(황설탕)
9224,20220613,미역줄기게살볶음(초),어묵(어묵게맛살)
9225,20220613,미역줄기게살볶음(초),유채씨유(카놀라유)
9226,20220613,미역줄기게살볶음(초),참기름
9227,20220613,미역줄기게살볶음(초),간장(재래간장)
9228,20220613,한우찹스테이크(오),"마늘/껍질제거(깐것), 꼭지제거"
9229,20220613,한우찹스테이크(오),양파/껍질제거(깐것)
9230,20220613,한우찹스테이크(오),양파(적양파)
9231,20220613,한우찹스테이크(오),표고버섯/친환경
9232,20220613,한우찹스테이크(오),피망(청피망)
9233,20220613,한우찹스테이크(오),피망(홍피망)
9234,20220613,한우찹스테이크(오),한우(설도)/깍둑썰기
9235,20220613,한우찹스테이크(오),한우(안심)/깍둑썰기
9236,20220613,한우찹스테이크(오),올리고당(쌀올리고당)
9237,20220613,한우찹스테이크(오),떡볶이떡(모양떡볶이떡)
9238,20220613,한우찹스테이크(오),올리브유
9239,20220613,한우찹스테이크(오),버터
9240,20220613,한우찹스테이크(오),굴소스
9241,20220613,한우찹스테이크(오),스테이크소스
9242,20220613,한우찹스테이크(오),후추(검은색)
9243,20220613,한우찹스테이크(오),적포도주
9244,20220613,한우찹스테이크(오),파인애플통조림/슬라이스
9245,20220613,배추김치(40),김치(배추김치)
9246,20220614,혼합곡밥,멥쌀(백미)
9247,20220614,혼합곡밥,찹쌀(백미)/친환경
9248,20220614,혼합곡밥,혼합잡곡
9249,20220614,돈육김치찌개(목심),마늘/껍질제거(깐것)
9250,20220614,돈육김치찌개(목심),"생강/국산, 껍질제거(깐것)"
9251,20220614,돈육김치찌개(목심),양파
9252,20220614,돈육김치찌개(목심),파(대파)
9253,20220614,돈육김치찌개(목심),"멸치(큰멸치, 대멸)"
9254,20220614,돈육김치찌개(목심),다시마/말린것(건조)
9255,20220614,돈육김치찌개(목심),돼지고기(목살)/국산
9256,20220614,돈육김치찌개(목심),"돼지고기(앞다리, 전지)"
9257,20220614,돈육김치찌개(목심),두부
9258,20220614,돈육김치찌개(목심),간장(재래간장)
9259,20220614,돈육김치찌개(목심),김치(맛김치)/숙성시킨것
9260,20220614,돈육김치찌개(목심),고춧가루
9261,20220614,돈육김치찌개(목심),소금(굵은소금)
9262,20220614,돈육김치찌개(목심),후추
9263,20220614,돈육김치찌개(목심),청주
9264,20220614,코다리강정/데리야끼,"땅콩/볶은것, 껍질제거(깐것), 조각낸것"
9265,20220614,코다리강정/데리야끼,"마늘/껍질제거(깐것), 꼭지제거"
9266,20220614,코다리강정/데리야끼,"생강/국산, 껍질제거(깐것)"
9267,20220614,코다리강정/데리야끼,"코다리살/강정용, 깍둑썰기"
9268,20220614,코다리강정/데리야끼,물엿
9269,20220614,코다리강정/데리야끼,설탕(백설탕)
9270,20220614,코다리강정/데리야끼,전분(감자전분)
9271,20220614,코다리강정/데리야끼,튀김가루
9272,20220614,코다리강정/데리야끼,콩기름(대두유)
9273,20220614,코다리강정/데리야끼,간장(양조간장)
9274,20220614,코다리강정/데리야끼,데리야끼소스
9275,20220614,코다리강정/데리야끼,청주
9276,20220614,콘치즈구이,당근/껍질제거(깐것)
9277,20220614,콘치즈구이,양파/껍질제거(깐것)
9278,20220614,콘치즈구이,완두콩
9279,20220614,콘치즈구이,설탕(백설탕)
9280,20220614,콘치즈구이,버터
9281,20220614,콘치즈구이,치즈(모짜렐라치즈)
9282,20220614,콘치즈구이,마요네즈
9283,20220614,콘치즈구이,옥수수통조림
9284,20220614,배추김치(40),김치(배추김치)
9285,20220615,소불고기덮밥(오),멥쌀(백미)
9286,20220615,소불고기덮밥(오),보리(쌀보리)
9287,20220615,소불고기덮밥(오),찹쌀(백미)
9288,20220615,소불고기덮밥(오),배/국산
9289,20220615,소불고기덮밥(오),키위
9290,20220615,소불고기덮밥(오),당근/껍질제거(깐것)
9291,20220615,소불고기덮밥(오),"마늘/껍질제거(깐것), 꼭지제거"
9292,20220615,소불고기덮밥(오),"생강/국산, 껍질제거(깐것)"
9293,20220615,소불고기덮밥(오),양파/껍질제거(깐것)
9294,20220615,소불고기덮밥(오),표고버섯
9295,20220615,소불고기덮밥(오),청경채
9296,20220615,소불고기덮밥(오),가지
9297,20220615,소불고기덮밥(오),파(대파)/껍질제거(깐것)
9298,20220615,소불고기덮밥(오),피망(청피망)
9299,20220615,소불고기덮밥(오),"깨(참깨)/볶은것, 껍질제거(깐것)"
9300,20220615,소불고기덮밥(오),다시마(뿌리다시마)/말린것(건조)
9301,20220615,소불고기덮밥(오),한우(우둔)/불고기용
9302,20220615,소불고기덮밥(오),설탕(흑설탕)
9303,20220615,소불고기덮밥(오),전분(감자전분)
9304,20220615,소불고기덮밥(오),참기름/국산
9305,20220615,소불고기덮밥(오),간장(양조간장)
9306,20220615,소불고기덮밥(오),굴소스/국산
9307,20220615,소불고기덮밥(오),소금(꽃소금)
9308,20220615,소불고기덮밥(오),청주
9309,20220615,그린샐러드&블루베리소스,레몬
9310,20220615,그린샐러드&블루베리소스,블루베리
9311,20220615,그린샐러드&블루베리소스,토마토(대추방울토마토)
9312,20220615,그린샐러드&블루베리소스,"양배추(적채, 붉은양배추)"
9313,20220615,그린샐러드&블루베리소스,양상추
9314,20220615,그린샐러드&블루베리소스,치커리
9315,20220615,그린샐러드&블루베리소스,발효유(호상요구르트)/가당
9316,20220615,그린샐러드&블루베리소스,마요네즈
9317,20220615,그린샐러드&블루베리소스,옥수수통조림
9318,20220615,그린샐러드&블루베리소스,꿀
9319,20220615,깍두기,김치(깍두기)
9320,20220615,딸기아이스크림,아이스크림/딸기맛
9321,20220615,수제브라우니(오),쿠키(초코칩쿠키)
9322,20220615,수제브라우니(오),분말(설탕분말)
9323,20220615,수제브라우니(오),초코핫케이크가루
9324,20220616,차조밥,멥쌀(백미)
9325,20220616,차조밥,차조
9326,20220616,차조밥,찹쌀(백미)
9327,20220616,차조밥,강낭콩
9328,20220616,쇠고기무국(한우),마늘/껍질제거(깐것)
9329,20220616,쇠고기무국(한우),무(조선무)/국산
9330,20220616,쇠고기무국(한우),양파/껍질제거(깐것)
9331,20220616,쇠고기무국(한우),파(대파)
9332,20220616,쇠고기무국(한우),"멸치(큰멸치, 대멸)"
9333,20220616,쇠고기무국(한우),다시마/말린것(건조)
9334,20220616,쇠고기무국(한우),"한우(목심, 장정)/국용"
9335,20220616,쇠고기무국(한우),한우(사태)/국용
9336,20220616,쇠고기무국(한우),간장(재래간장)
9337,20220616,쇠고기무국(한우),소금(굵은소금)
9338,20220616,쇠고기무국(한우),후추
9339,20220616,쇠고기무국(한우),청주
9340,20220616,오징어브로콜리숙회,레몬
9341,20220616,오징어브로콜리숙회,매실
9342,20220616,오징어브로콜리숙회,브로콜리/GAP
9343,20220616,오징어브로콜리숙회,깨(참깨)
9344,20220616,오징어브로콜리숙회,오징어몸통/냉장
9345,20220616,오징어브로콜리숙회,물엿(황물엿)
9346,20220616,오징어브로콜리숙회,설탕(백설탕)
9347,20220616,오징어브로콜리숙회,탄산음료(사이다)
9348,20220616,오징어브로콜리숙회,고추장
9349,20220616,오징어브로콜리숙회,식초(사과식초)
9350,20220616,시금치프리타타(초),토마토(대추방울토마토)
9351,20220616,시금치프리타타(초),양파/껍질제거(깐것)
9352,20220616,시금치프리타타(초),감자/껍질제거(깐것)
9353,20220616,시금치프리타타(초),시금치
9354,20220616,시금치프리타타(초),달걀(전란)
9355,20220616,시금치프리타타(초),우유
9356,20220616,시금치프리타타(초),치즈(모짜렐라치즈)
9357,20220616,시금치프리타타(초),소금(고운소금)
9358,20220616,시금치프리타타(초),베이컨/국산
9359,20220616,시금치프리타타(초),옥수수통조림
9360,20220616,오이김치(초),김치(오이김치)
9361,20220617,유니자장면(오),당근
9362,20220617,유니자장면(오),마늘/껍질제거(깐것)
9363,20220617,유니자장면(오),"생강/국산, 껍질제거(깐것)"
9364,20220617,유니자장면(오),양파
9365,20220617,유니자장면(오),감자/껍질제거(깐것)
9366,20220617,유니자장면(오),양배추
9367,20220617,유니자장면(오),오이(재래종)
9368,20220617,유니자장면(오),파(대파)
9369,20220617,유니자장면(오),호박(서양호박)
9370,20220617,유니자장면(오),완두콩
9371,20220617,유니자장면(오),"돼지고기(뒷다리, 후지)/다진것"
9372,20220617,유니자장면(오),돼지고기(목살)
9373,20220617,유니자장면(오),"돼지고기(앞다리, 전지)"
9374,20220617,유니자장면(오),자장면/냉동
9375,20220617,유니자장면(오),분말(자장분말)
9376,20220617,유니자장면(오),전분(감자전분)
9377,20220617,유니자장면(오),콩기름(대두유)
9378,20220617,유니자장면(오),춘장(쌀춘장(자장))
9379,20220617,유니자장면(오),잼(사과잼)
9380,20220617,유니자장면(오),소금(꽃소금)
9381,20220617,유니자장면(오),후추
9382,20220617,유니자장면(오),청주
9383,20220617,열무된장무침(탄6),마늘
9384,20220617,열무된장무침(탄6),열무
9385,20220617,열무된장무침(탄6),파(실파)
9386,20220617,열무된장무침(탄6),깨(참깨)/볶은것
9387,20220617,열무된장무침(탄6),들기름
9388,20220617,열무된장무침(탄6),고추장
9389,20220617,열무된장무침(탄6),된장
9390,20220617,크런치탕수육(완),"사과(부사, 후지)"
9391,20220617,크런치탕수육(완),"설탕(원당, 마스코바도)"
9392,20220617,크런치탕수육(완),전분(감자전분)
9393,20220617,크런치탕수육(완),콩기름(대두유)
9394,20220617,크런치탕수육(완),간장
9395,20220617,크런치탕수육(완),식초(사과식초)
9396,20220617,크런치탕수육(완),토마토케첩/소포장
9397,20220617,크런치탕수육(완),탕수육(채소탕수육)
9398,20220617,크런치탕수육(완),후르츠칵테일통조림
9399,20220617,깍두기,김치(깍두기)
9400,20220617,아이스망고,망고/냉동
9401,20220620,곤드레나물밥(한우)/양념간장,멥쌀(백미)
9402,20220620,곤드레나물밥(한우)/양념간장,찹쌀(백미)
9403,20220620,곤드레나물밥(한우)/양념간장,찹쌀(백미)/친환경
9404,20220620,곤드레나물밥(한우)/양념간장,당근
9405,20220620,곤드레나물밥(한우)/양념간장,마늘/껍질제거(깐것)
9406,20220620,곤드레나물밥(한우)/양념간장,곤드레(고려엉겅퀴)/데친것
9407,20220620,곤드레나물밥(한우)/양념간장,표고버섯
9408,20220620,곤드레나물밥(한우)/양념간장,파(실파)
9409,20220620,곤드레나물밥(한우)/양념간장,깨(참깨)/볶은것
9410,20220620,곤드레나물밥(한우)/양념간장,다시마/말린것(건조)
9411,20220620,곤드레나물밥(한우)/양념간장,한우(설도)/굵은채
9412,20220620,곤드레나물밥(한우)/양념간장,들기름
